Date,AveragePrice,lon,lat,region,Total Volume,lon_scaled,lat_scaled,logPrice,logPriceDiff,Date,logVol,logDiffVol
2017-12-24,1.45,-73.754968,42.6511674,Albany,77039.09,0.8955098484500623,0.5424192041733096,0.371563556432483,0.013889112160667128,2017-12-24,11.252068234356553,-0.09649472041189533
2016-03-20,1.32,-73.754968,42.6511674,Albany,110401.88,0.8955098484500623,0.5424192041733096,0.27763173659827955,0.11211729812070623,2016-03-20,11.611882441665648,0.3598142073090944
2016-07-03,1.42,-73.754968,42.6511674,Albany,115907.61,0.8955098484500623,0.5424192041733096,0.35065687161316933,-0.054808236494995055,2016-07-03,11.660548687224084,0.04866624555843657
2018-01-21,1.69,-73.754968,42.6511674,Albany,135196.35,0.8955098484500623,0.5424192041733096,0.5247285289349821,0.1740716573218128,2018-01-21,11.814483445185154,0.15393475796106948
2016-10-09,1.13,-73.754968,42.6511674,Albany,101087.84,0.8955098484500623,0.5424192041733096,0.12221763272424911,-0.28989201810258386,2016-10-09,11.523745120821198,-0.2907383243639554
2016-10-02,1.51,-73.754968,42.6511674,Albany,75480.26,0.8955098484500623,0.5424192041733096,0.412109650826833,-0.0703164984174598,2016-10-02,11.231626444097646,-0.2921186767235522
2015-03-01,0.99,-73.754968,42.6511674,Albany,55595.74,0.8955098484500623,0.5424192041733096,-0.01005033585350145,-0.07770898432731632,2015-03-01,10.925861858598275,-0.3057645854993716
2016-01-17,1.26,-73.754968,42.6511674,Albany,119972.41,0.8955098484500623,0.5424192041733096,0.23111172096338664,-0.01574835696813917,2016-01-17,11.695017078662628,0.7691552200643539
2017-10-22,1.56,-73.754968,42.6511674,Albany,69704.09,0.8955098484500623,0.5424192041733096,0.44468582126144574,-0.05608946665104342,2017-10-22,11.152014275084397,-0.543002803578231
2017-04-30,1.13,-73.754968,42.6511674,Albany,124926.39,0.8955098484500623,0.5424192041733096,0.12221763272424911,-0.17045198123857092,2017-04-30,11.73547996282651,0.5834656877421125
2016-09-25,1.62,-73.754968,42.6511674,Albany,96853.15,0.8955098484500623,0.5424192041733096,0.4824261492442928,0.15312240210169248,2016-09-25,11.48095119282869,-0.2545287699978207
2017-10-29,1.67,-73.754968,42.6511674,Albany,69432.23,0.8955098484500623,0.5424192041733096,0.5128236264286637,0.06813780516721801,2017-10-29,11.14810644791221,-0.3328447449164784
2015-07-19,1.26,-73.754968,42.6511674,Albany,96617.0,0.8955098484500623,0.5424192041733096,0.23111172096338664,0.1823215567939546,2015-07-19,11.478509988154194,0.33040354024198315
2017-08-13,1.52,-73.754968,42.6511674,Albany,133070.41,0.8955098484500623,0.5424192041733096,0.41871033485818504,-0.0065574005461590534,2017-08-13,11.798633665618185,0.3201236774639913
2017-03-05,1.18,-73.754968,42.6511674,Albany,107354.25,0.8955098484500623,0.5424192041733096,0.16551443847757333,-0.17095779814363957,2017-03-05,11.583889392649015,-0.21474427296917042
2015-05-24,1.19,-73.754968,42.6511674,Albany,101470.91,0.8955098484500623,0.5424192041733096,0.17395330712343798,-0.1837211371483779,2015-05-24,11.527527435400847,-0.05636195724816773
2016-05-15,1.36,-73.754968,42.6511674,Albany,96924.19,0.8955098484500623,0.5424192041733096,0.3074846997479607,0.0684677992774608,2016-05-15,11.481684405527165,-0.04584302987368183
2015-03-22,1.12,-73.754968,42.6511674,Albany,46346.85,0.8955098484500623,0.5424192041733096,0.11332868530700327,0.008968669982760413,2015-03-22,10.743908607519488,-0.7377757980076769
2017-01-22,1.59,-73.754968,42.6511674,Albany,128679.24,0.8955098484500623,0.5424192041733096,0.4637340162321402,0.025479085300984916,2017-01-22,11.765078075211804,1.0211694676923155
2018-02-25,1.28,-73.754968,42.6511674,Albany,104278.89,0.8955098484500623,0.5424192041733096,0.2468600779315258,-0.11081436634029007,2018-02-25,11.554824223571913,-0.21025385163989085
2015-10-11,1.28,-73.754968,42.6511674,Albany,64489.17,0.8955098484500623,0.5424192041733096,0.2468600779315258,-0.023167059281534397,2015-10-11,11.074252581709166,-0.48057164186274726
2015-12-20,1.35,-73.754968,42.6511674,Albany,54876.98,0.8955098484500623,0.5424192041733096,0.30010459245033816,0.3726752852851735,2015-12-20,10.912849231731089,-0.1614033499780767
2015-01-18,1.17,-73.754968,42.6511674,Albany,44511.28,0.8955098484500623,0.5424192041733096,0.1570037488096647,-0.05810763080728079,2015-01-18,10.703497919178975,-0.2093513125521138
2016-09-04,1.44,-73.754968,42.6511674,Albany,95456.26,0.8955098484500623,0.5424192041733096,0.36464311358790924,0.1991286751103359,2016-09-04,11.466423411078784,0.762925491899809
2016-04-17,1.22,-73.754968,42.6511674,Albany,86433.63,0.8955098484500623,0.5424192041733096,0.19885085874516517,-0.17958557697507987,2016-04-17,11.367132115170534,-0.09929129590824992
2015-12-27,1.33,-73.754968,42.6511674,Albany,64236.62,0.8955098484500623,0.5424192041733096,0.28517894223366247,-0.01492565021667569,2015-12-27,11.07032873204339,-0.2968033831271448
2017-02-12,1.42,-73.754968,42.6511674,Albany,97215.94,0.8955098484500623,0.5424192041733096,0.35065687161316933,-0.04811924834419845,2017-02-12,11.484689968772898,0.4143612367295084
2017-11-26,1.5,-73.754968,42.6511674,Albany,62977.0,0.8955098484500623,0.5424192041733096,0.4054651081081644,-0.09531017980432477,2017-11-26,11.050524859350896,-0.43416510942200226
2015-01-25,1.06,-73.754968,42.6511674,Albany,45147.5,0.8955098484500623,0.5424192041733096,0.058268908123975824,-0.09873484068568887,2015-01-25,10.717690186326498,-0.3328346730243972
2015-02-22,1.07,-73.754968,42.6511674,Albany,45675.05,0.8955098484500623,0.5424192041733096,0.06765864847381486,0.00938974034983904,2015-02-22,10.729307475936357,0.011617289609858972
2016-04-24,1.18,-73.754968,42.6511674,Albany,102490.2,0.8955098484500623,0.5424192041733096,0.16551443847757333,-0.03333642026759184,2016-04-24,11.537522463233598,0.8082149872972408
2015-07-26,1.11,-73.754968,42.6511674,Albany,106757.1,0.8955098484500623,0.5424192041733096,0.10436001532424286,-0.12675170563914379,2015-07-26,11.578311439417785,0.040788976184186865
2016-07-17,1.31,-73.754968,42.6511674,Albany,89228.02,0.8955098484500623,0.5424192041733096,0.2700271372130602,0.16566712188881735,2016-07-17,11.398950394801535,-0.17936104461625035
2017-04-09,1.54,-73.754968,42.6511674,Albany,105436.11,0.8955098484500623,0.5424192041733096,0.43178241642553783,-0.05064373281875495,2017-04-09,11.565860456036043,0.1669100612345087
2017-07-23,1.49,-73.754968,42.6511674,Albany,84416.61,0.8955098484500623,0.5424192041733096,0.3987761199573678,0.06947237281476748,2017-07-23,11.34351946216915,-0.22234099386689365
2017-02-19,1.67,-73.754968,42.6511674,Albany,95475.07,0.8955098484500623,0.5424192041733096,0.5128236264286637,0.16216675481549442,2017-02-19,11.466620445269673,0.12310098310052275
2016-08-07,1.48,-73.754968,42.6511674,Albany,99683.11,0.8955098484500623,0.5424192041733096,0.3920420877760237,-0.08419209122034804,2016-08-07,11.509751533374061,0.04313108810438848
2016-07-31,1.61,-73.754968,42.6511674,Albany,125586.57,0.8955098484500623,0.5424192041733096,0.4762341789963717,0.09779774327612667,2016-07-31,11.740750600547571,0.23099906717351004
2017-12-03,1.39,-73.754968,42.6511674,Albany,139970.0,0.8955098484500623,0.5424192041733096,0.3293037471426003,-0.07616136096556408,2017-12-03,11.849183392914691,0.10843279236712
2015-11-08,0.98,-73.754968,42.6511674,Albany,109428.33,0.8955098484500623,0.5424192041733096,-0.020202707317519466,-0.04000533461369919,2015-11-08,11.603025093398662,-0.2461582995160292
2017-02-26,1.4,-73.754968,42.6511674,Albany,88371.09,0.8955098484500623,0.5424192041733096,0.3364722366212129,-0.17635138980745085,2017-02-26,11.38930015893864,-0.2137249344600214
2016-07-24,1.46,-73.754968,42.6511674,Albany,98321.14,0.8955098484500623,0.5424192041733096,0.37843643572024505,0.10840929850718484,2016-07-24,11.495994338965211,0.1066941800265706
2017-12-10,1.29,-73.754968,42.6511674,Albany,92325.53,0.8955098484500623,0.5424192041733096,0.25464221837358075,-0.07466152876901955,2017-12-10,11.433075980294593,-0.06291835867061835
2017-04-16,1.62,-73.754968,42.6511674,Albany,90487.05,0.8955098484500623,0.5424192041733096,0.4824261492442928,0.05064373281875495,2017-04-16,11.412962025526454,-0.020113954768138598
2016-01-03,1.03,-73.754968,42.6511674,Albany,149038.15,0.8955098484500623,0.5424192041733096,0.02955880224154443,-0.255620139992118,2016-01-03,11.911957592423336,0.4989955668968822
2016-08-14,1.2,-73.754968,42.6511674,Albany,110528.09,0.8955098484500623,0.5424192041733096,0.1823215567939546,-0.20972053098206908,2016-08-14,11.613024975779325,-0.29893261664401116
2015-11-01,1.02,-73.754968,42.6511674,Albany,99811.42,0.8955098484500623,0.5424192041733096,0.01980262729617973,-0.047856021177635134,2015-11-01,11.511037884610788,-0.10198709116853699
2016-04-10,1.46,-73.754968,42.6511674,Albany,70253.3,0.8955098484500623,0.5424192041733096,0.37843643572024505,0.54095536521802,2016-04-10,11.159862561181665,-0.35117532342912305
2015-05-03,1.2,-73.754968,42.6511674,Albany,59197.67,0.8955098484500623,0.5424192041733096,0.1823215567939546,-0.01652930195121058,2015-05-03,10.988637461989438,-0.1712250991922275
2015-11-22,1.26,-73.754968,42.6511674,Albany,55979.78,0.8955098484500623,0.5424192041733096,0.23111172096338664,0.2411620568168881,2015-11-22,10.93274583308673,-0.055891628902706714
2017-12-17,1.43,-73.754968,42.6511674,Albany,70677.56,0.8955098484500623,0.5424192041733096,0.3576744442718159,0.10303222589823513,2017-12-17,11.165883404049401,0.23313757096267018
2017-06-11,1.65,-73.754968,42.6511674,Albany,91949.26,0.8955098484500623,0.5424192041733096,0.5007752879124892,-0.029852963149681222,2017-06-11,11.42899218214799,0.263108778098589
2015-03-08,1.07,-73.754968,42.6511674,Albany,40507.36,0.8955098484500623,0.5424192041733096,0.06765864847381486,0.07770898432731632,2015-03-08,10.609238964979088,-0.8197532171689019
2015-05-10,1.26,-73.754968,42.6511674,Albany,120427.91,0.8955098484500623,0.5424192041733096,0.23111172096338664,0.04879016416943205,2015-05-10,11.698806595624154,1.0895676306450657
2017-07-30,1.61,-73.754968,42.6511674,Albany,83599.96,0.8955098484500623,0.5424192041733096,0.4762341789963717,0.07745805903900393,2017-07-30,11.33379832060378,-0.36500827502037403
2016-08-28,1.18,-73.754968,42.6511674,Albany,145323.22,0.8955098484500623,0.5424192041733096,0.16551443847757333,-0.19216000579424256,2016-08-28,11.8867156440858,0.5529173234820206
2017-02-05,1.49,-73.754968,42.6511674,Albany,183549.08,0.8955098484500623,0.5424192041733096,0.3987761199573678,0.12874898274430757,2017-02-05,12.12023737665418,0.23352173256837894
2015-02-01,0.99,-73.754968,42.6511674,Albany,70873.6,0.8955098484500623,0.5424192041733096,-0.01005033585350145,-0.06831924397747727,2015-02-01,11.168653287748539,-0.9515840889056406
2015-08-02,1.45,-73.754968,42.6511674,Albany,75133.1,0.8955098484500623,0.5424192041733096,0.371563556432483,0.2672035411082402,2015-08-02,11.22701648632482,0.058363198576280695
2015-10-25,1.07,-73.754968,42.6511674,Albany,74338.76,0.8955098484500623,0.5424192041733096,0.06765864847381486,-0.045670036833188404,2015-10-25,11.216387763593753,-0.010628722731066631
2017-11-19,1.65,-73.754968,42.6511674,Albany,97273.0,0.8955098484500623,0.5424192041733096,0.5007752879124892,0.26966356694910254,2017-11-19,11.485276737374106,0.2688889737803528
2016-07-10,1.11,-73.754968,42.6511674,Albany,131630.13,0.8955098484500623,0.5424192041733096,0.10436001532424286,-0.24629685628892647,2016-07-10,11.787751223035771,0.3024744856616657
2016-05-01,1.03,-73.754968,42.6511674,Albany,173781.78,0.8955098484500623,0.5424192041733096,0.02955880224154443,-0.1359556362360289,2016-05-01,12.065555653176508,0.27780443014073697
2017-06-18,1.58,-73.754968,42.6511674,Albany,97079.34,0.8955098484500623,0.5424192041733096,0.4574248470388755,-0.04335044087361367,2017-06-18,11.483283861300741,-0.5822717918757672
2016-08-21,1.43,-73.754968,42.6511674,Albany,94882.79,0.8955098484500623,0.5424192041733096,0.3576744442718159,0.1753528874778613,2016-08-21,11.46039761936414,-0.02288624193660027
2018-02-11,1.45,-73.754968,42.6511674,Albany,121804.36,0.8955098484500623,0.5424192041733096,0.371563556432483,0.34200475419093856,2018-02-11,11.71017143000478,0.24977381064063842
2015-11-15,0.99,-73.754968,42.6511674,Albany,83453.76,0.8955098484500623,0.5424192041733096,-0.01005033585350145,0.010152371464018015,2015-11-15,11.33204798499526,-0.37812344500951944
2016-06-26,1.5,-73.754968,42.6511674,Albany,133086.66,0.8955098484500623,0.5424192041733096,0.4054651081081644,0.054808236494995055,2016-06-26,11.798755773965862,0.46670778897060217
2018-03-04,1.08,-73.754968,42.6511674,Albany,139520.6,0.8955098484500623,0.5424192041733096,0.0769610411361284,-0.16989903679539742,2018-03-04,11.845967539592275,0.04721176562641283
2015-11-29,1.28,-73.754968,42.6511674,Albany,51039.6,0.8955098484500623,0.5424192041733096,0.2468600779315258,0.01574835696813917,2015-11-29,10.840357080997366,-1.0056104585949086
2016-12-25,1.52,-73.754968,42.6511674,Albany,73341.73,0.8955098484500623,0.5424192041733096,0.41871033485818504,-0.0065574005461590534,2016-12-25,11.202885030111764,0.3625279491143978
2016-11-20,1.56,-73.754968,42.6511674,Albany,70089.51,0.8955098484500623,0.5424192041733096,0.44468582126144574,-0.037740327982847044,2016-11-20,11.157528418458377,-0.045356611653387446
2017-05-14,1.77,-73.754968,42.6511674,Albany,96750.67,0.8955098484500623,0.5424192041733096,0.5709795465857378,0.1857171457950929,2017-05-14,11.479892535932649,0.3223641174742724
2015-08-23,1.34,-73.754968,42.6511674,Albany,79992.09,0.8955098484500623,0.5424192041733096,0.29266961396282004,0.007490671729157572,2015-08-23,11.289683033767563,-0.1902095021650858
2015-09-13,1.28,-73.754968,42.6511674,Albany,76111.27,0.8955098484500623,0.5424192041733096,0.2468600779315258,0.14250006260728296,2015-09-13,11.239951627497204,-0.0497314062703591
2015-04-05,1.16,-73.754968,42.6511674,Albany,47362.13,0.8955098484500623,0.5424192041733096,0.14842000511827322,0.12861737782209348,2015-04-05,10.76557824320872,-0.47437338428848363
2015-12-06,1.08,-73.754968,42.6511674,Albany,78992.15,0.8955098484500623,0.5424192041733096,0.0769610411361284,-0.16989903679539742,2015-12-06,11.277103759423314,0.5115255162145935
2016-06-12,1.38,-73.754968,42.6511674,Albany,111394.5,0.8955098484500623,0.5424192041733096,0.3220834991691132,-0.06317890162153167,2016-06-12,11.620833233622749,0.343729474199435
2016-01-31,1.16,-73.754968,42.6511674,Albany,102038.32,0.8955098484500623,0.5424192041733096,0.14842000511827322,-0.05043085362689195,2016-01-31,11.533103707988499,-0.0877295256342503
2016-02-21,1.28,-73.754968,42.6511674,Albany,99817.47,0.8955098484500623,0.5424192041733096,0.2468600779315258,0.1246424452072767,2016-02-21,11.511098497080274,-0.02200521090822427
2015-08-16,1.33,-73.754968,42.6511674,Albany,80043.78,0.8955098484500623,0.5424192041733096,0.28517894223366247,0.1718502569266592,2015-08-16,11.290329013969346,-0.22076948311092792
2017-09-24,1.64,-73.754968,42.6511674,Albany,68539.64,0.8955098484500623,0.5424192041733096,0.494696241836107,0.15110653744603014,2017-09-24,11.135167543007453,-0.15516147096189314
2018-03-18,1.35,-73.754968,42.6511674,Albany,105304.65,0.8955098484500623,0.5424192041733096,0.30010459245033816,0.1867759071433349,2018-03-18,11.564612856691223,0.4294453136837699
2016-11-13,1.62,-73.754968,42.6511674,Albany,63608.01,0.8955098484500623,0.5424192041733096,0.4824261492442928,-0.006153865574378137,2016-11-13,11.060494684794236,-0.5041181718969874
2017-08-27,1.61,-73.754968,42.6511674,Albany,75471.56,0.8955098484500623,0.5424192041733096,0.4762341789963717,0.0,2017-08-27,11.231511175530368,0.17101649073613245
2015-01-04,1.22,-73.754968,42.6511674,Albany,40873.28,0.8955098484500623,0.5424192041733096,0.19885085874516517,0.0,2015-01-04,10.618231827803484,-0.6132793477268841
2016-02-28,1.26,-73.754968,42.6511674,Albany,87822.43,0.8955098484500623,0.5424192041733096,0.23111172096338664,-0.01574835696813917,2016-02-28,11.383072213967464,0.7648403861639803
2016-11-06,1.63,-73.754968,42.6511674,Albany,57178.2,0.8955098484500623,0.5424192041733096,0.4885800148186709,0.11014357909842587,2016-11-06,10.953927985842512,-0.4291442281249527
2015-02-15,1.06,-73.754968,42.6511674,Albany,41567.62,0.8955098484500623,0.5424192041733096,0.058268908123975824,0.06831924397747727,2015-02-15,10.63507677778112,-0.31885120806139255
2017-03-26,1.16,-73.754968,42.6511674,Albany,122951.65,0.8955098484500623,0.5424192041733096,0.14842000511827322,-0.32158362412746244,2017-03-26,11.719546467643758,1.0844696898626385
2017-09-17,1.41,-73.754968,42.6511674,Albany,80109.29,0.8955098484500623,0.5424192041733096,0.34358970439007686,-0.23302365991391694,2017-09-17,11.291147106356256,-0.4283993612875019
2015-08-30,1.07,-73.754968,42.6511674,Albany,105693.84,0.8955098484500623,0.5424192041733096,0.06765864847381486,-0.22501096548900518,2015-08-30,11.568301892014397,0.27715478565814067
2016-12-11,1.49,-73.754968,42.6511674,Albany,71777.85,0.8955098484500623,0.5424192041733096,0.3987761199573678,0.006734032181344107,2016-12-11,11.181331211619964,-0.38697068039443216
2015-04-19,1.19,-73.754968,42.6511674,Albany,49064.73,0.8955098484500623,0.5424192041733096,0.17395330712343798,0.05173567439918887,2015-04-19,10.800895725721142,-0.3804354858988219
2016-12-18,1.53,-73.754968,42.6511674,Albany,68938.53,0.8955098484500623,0.5424192041733096,0.4252677354043441,0.026491615446976313,2016-12-18,11.14097051695405,0.34007479123290807
2017-07-02,1.56,-73.754968,42.6511674,Albany,98282.07,0.8955098484500623,0.5424192041733096,0.44468582126144574,0.01941808585710164,2017-07-02,11.495596888684371,0.35462637173032086
2016-12-04,1.48,-73.754968,42.6511674,Albany,113031.96,0.8955098484500623,0.5424192041733096,0.3920420877760237,-0.026668247082161367,2016-12-04,11.635425889563495,0.1398290008791232
2015-09-06,1.11,-73.754968,42.6511674,Albany,99172.96,0.8955098484500623,0.5424192041733096,0.10436001532424286,0.03670136685042799,2015-09-06,11.504620675470946,-0.13080521409254864
2017-09-10,1.78,-73.754968,42.6511674,Albany,99645.88,0.8955098484500623,0.5424192041733096,0.5766133643039938,0.011299555253933335,2017-09-10,11.509377980079753,0.004757304608807189
2017-05-28,1.8,-73.754968,42.6511674,Albany,121869.11,0.8955098484500623,0.5424192041733096,0.5877866649021191,0.26570316573300584,2017-05-28,11.710702878927174,0.201324898847421
2016-06-05,1.47,-73.754968,42.6511674,Albany,115857.12,0.8955098484500623,0.5424192041733096,0.3852624007906449,-0.013513719166722893,2016-06-05,11.660112986754918,-0.05058989217225651
2017-09-03,1.76,-73.754968,42.6511674,Albany,74297.64,0.8955098484500623,0.5424192041733096,0.5653138090500605,0.08907963005368874,2017-09-03,11.215834467078915,-0.4442785196760024
2015-02-08,0.99,-73.754968,42.6511674,Albany,51253.97,0.8955098484500623,0.5424192041733096,-0.01005033585350145,0.0,2015-02-08,10.844548357415153,-0.3712861096637621
2017-03-19,1.6,-73.754968,42.6511674,Albany,92774.61,0.8955098484500623,0.5424192041733096,0.47000362924573563,0.0382212128201978,2017-03-19,11.43792828220129,0.5933799247861362
2016-11-27,1.52,-73.754968,42.6511674,Albany,58171.89,0.8955098484500623,0.5424192041733096,0.41871033485818504,-0.025975486403260695,2016-11-27,10.971157527351716,-0.4667707548495734
2015-04-12,1.13,-73.754968,42.6511674,Albany,48364.29,0.8955098484500623,0.5424192041733096,0.12221763272424911,-0.026202372394024107,2015-04-12,10.786517010471677,-0.18464051688003913
2016-05-29,1.49,-73.754968,42.6511674,Albany,127812.25,0.8955098484500623,0.5424192041733096,0.3987761199573678,0.10610650599454774,2016-05-29,11.758317669227125,0.9718006587554484
2018-03-25,1.57,-73.754968,42.6511674,Albany,149396.5,0.8955098484500623,0.5424192041733096,0.45107561936021673,0.15097102690987857,2018-03-25,11.914359124364937,0.15604145513781198
2016-02-14,1.13,-73.754968,42.6511674,Albany,98008.16,0.8955098484500623,0.5424192041733096,0.12221763272424911,0.05455898425043425,2016-02-14,11.492806019492468,-0.4215531048724692
2015-06-07,1.07,-73.754968,42.6511674,Albany,122743.06,0.8955098484500623,0.5424192041733096,0.06765864847381486,-0.13935552091051126,2015-06-07,11.717848506380244,0.2250424868877765
2017-05-21,1.38,-73.754968,42.6511674,Albany,100256.85,0.8955098484500623,0.5424192041733096,0.3220834991691132,-0.24889604741662458,2017-05-21,11.515490672011541,-0.20235783436870314
2016-01-24,1.22,-73.754968,42.6511674,Albany,96089.13,0.8955098484500623,0.5424192041733096,0.19885085874516517,-0.03226086221822147,2016-01-24,11.473031477218463,-0.04245919479307858
2018-01-14,1.42,-73.754968,42.6511674,Albany,95246.38,0.8955098484500623,0.5424192041733096,0.35065687161316933,0.2284392388889202,2018-01-14,11.464222287017385,-0.0088091902010774
2015-07-12,1.05,-73.754968,42.6511674,Albany,124055.31,0.8955098484500623,0.5424192041733096,0.04879016416943205,-0.2513144282809061,2015-07-12,11.728482793524261,0.2642605065068757
2015-06-14,1.32,-73.754968,42.6511674,Albany,89631.3,0.8955098484500623,0.5424192041733096,0.27763173659827955,0.2099730881244647,2015-06-14,11.40345986831852,-0.32502292520574017
2017-12-31,1.47,-73.754968,42.6511674,Albany,113514.42,0.8955098484500623,0.5424192041733096,0.3852624007906449,0.013698844358161877,2017-12-31,11.639685156291772,0.2362252879732516
2017-05-07,1.47,-73.754968,42.6511674,Albany,127193.26,0.8955098484500623,0.5424192041733096,0.3852624007906449,0.26304476806639576,2017-05-07,11.753462941062892,0.11377778477111988
2015-01-11,1.24,-73.754968,42.6511674,Albany,41195.08,0.8955098484500623,0.5424192041733096,0.2151113796169455,0.016260520871780315,2015-01-11,10.626074110731055,-1.127388830331837
2018-03-11,1.12,-73.754968,42.6511674,Albany,144648.75,0.8955098484500623,0.5424192041733096,0.11332868530700327,0.036367644170874874,2018-03-11,11.882063668818377,1.2559895580873217
2015-12-13,0.93,-73.754968,42.6511674,Albany,118220.22,0.8955098484500623,0.5424192041733096,-0.07257069283483537,-0.14953173397096375,2015-12-13,11.680304435313865,-0.20175923350451264
2015-06-21,1.27,-73.754968,42.6511674,Albany,104849.39,0.8955098484500623,0.5424192041733096,0.23901690047049992,-0.038614836127779634,2015-06-21,11.56028021847814,-0.12002421683572528
2017-06-04,1.7,-73.754968,42.6511674,Albany,84842.97,0.8955098484500623,0.5424192041733096,0.5306282510621704,-0.057158413839948685,2017-06-04,11.348557415138021,-0.21172280334011795
2017-07-09,1.52,-73.754968,42.6511674,Albany,101331.41,0.8955098484500623,0.5424192041733096,0.41871033485818504,-0.025975486403260695,2017-07-09,11.526151711276963,0.17759429613894184
2016-10-23,1.19,-73.754968,42.6511674,Albany,92080.35,0.8955098484500623,0.5424192041733096,0.17395330712343798,-0.1625189294977749,2016-10-23,11.430416844431113,-0.09573486684585042
2015-07-05,1.35,-73.754968,42.6511674,Albany,109252.12,0.8955098484500623,0.5424192041733096,0.30010459245033816,-0.014706147389695445,2015-07-05,11.601413517803886,0.17099667337277324
2015-09-27,0.99,-73.754968,42.6511674,Albany,106803.39,0.8955098484500623,0.5424192041733096,-0.01005033585350145,-0.2952292780871639,2015-09-27,11.578744946577512,-0.022668571226374112
